name_en,name_ar,aliases,category,calories_per_100g,protein_grams_per_100g,carbohydrate_grams_per_100g,fat_grams_per_100g,created_by_user_id,source,external_source_id,source_version,is_active,archived_at
"Beef, ground, 80% lean meat / 20% fat, raw",,,MEAT,247.81,17.53,0.0,19.44,,USDA_FDC_FOUNDATION,23572,2026-04-30,True,
"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",,,MEAT,256.0,27.73,0.0,15.3,,USDA_FDC_SR_LEGACY,23570,2018-04,True,
"Beef, ground, 85% lean meat / 15% fat, loaf, cooked, baked",,,MEAT,240.0,25.93,0.0,14.36,,USDA_FDC_SR_LEGACY,23571,2018-04,True,
"Beef, ground, 85% lean meat / 15% fat, patty, cooked, broiled",,,MEAT,250.0,25.93,0.0,15.41,,USDA_FDC_SR_LEGACY,23568,2018-04,True,
"Beef, ground, 85% lean meat / 15% fat, patty, cooked, pan-broiled",,,MEAT,232.0,24.62,0.0,14.02,,USDA_FDC_SR_LEGACY,23569,2018-04,True,
"Beef, ground, 85% lean meat / 15% fat, raw (Includes foods for USDA's Food Distribution Program)",,,MEAT,215.0,18.59,0.0,15.0,,USDA_FDC_SR_LEGACY,23567,2018-04,True,
"Beef, ground, 90% lean meat / 10% fat, crumbles, cooked, pan-browned",,,MEAT,230.0,28.45,0.0,12.04,,USDA_FDC_SR_LEGACY,23565,2018-04,True,
"Beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked",,,MEAT,214.0,26.62,0.0,11.1,,USDA_FDC_SR_LEGACY,23566,2018-04,True,
"Beef, ground, 90% lean meat / 10% fat, patty, cooked, broiled",,,MEAT,217.0,26.11,0.0,11.75,,USDA_FDC_SR_LEGACY,23563,2018-04,True,
"Beef, ground, 90% lean meat / 10% fat, patty, cooked, pan-broiled",,,MEAT,204.0,25.21,0.0,10.68,,USDA_FDC_SR_LEGACY,23564,2018-04,True,
"Beef, ground, 90% lean meat / 10% fat, raw",,,MEAT,190.13,18.16,0.0,12.85,,USDA_FDC_FOUNDATION,23562,2026-04-30,True,
"Beef, ground, 93% lean meat / 7% fat, crumbles, cooked, pan-browned",,,MEAT,209.0,28.88,0.0,9.51,,USDA_FDC_SR_LEGACY,23476,2018-04,True,
"Beef, ground, 93% lean meat / 7% fat, loaf, cooked, baked",,,MEAT,192.0,27.03,0.0,8.43,,USDA_FDC_SR_LEGACY,23475,2018-04,True,
"Beef, ground, 93% lean meat / 7% fat, patty, cooked, broiled",,,MEAT,193.0,26.22,0.0,8.94,,USDA_FDC_SR_LEGACY,23473,2018-04,True,
"Beef, ground, 93% lean meat / 7% fat, raw",,,MEAT,152.0,20.85,0.0,7.0,,USDA_FDC_SR_LEGACY,23472,2018-04,True,
"Beef, ground, 93% lean meat /7% fat, patty, cooked, pan-broiled",,,MEAT,182.0,25.56,0.06,8.01,,USDA_FDC_SR_LEGACY,23474,2018-04,True,
"Beef, ground, 95% lean meat / 5% fat, crumbles, cooked, pan-browned",,,MEAT,193.0,29.17,0.0,7.58,,USDA_FDC_SR_LEGACY,23560,2018-04,True,
"Beef, ground, 95% lean meat / 5% fat, loaf, cooked, baked",,,MEAT,174.0,27.31,0.0,6.37,,USDA_FDC_SR_LEGACY,23561,2018-04,True,
"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",,,MEAT,174.0,26.29,0.0,6.8,,USDA_FDC_SR_LEGACY,23558,2018-04,True,
"Beef, ground, 95% lean meat / 5% fat, patty, cooked, pan-broiled",,,MEAT,164.0,25.8,0.0,5.94,,USDA_FDC_SR_LEGACY,23559,2018-04,True,
"Beef, ground, 95% lean meat / 5% fat, raw",,,MEAT,137.0,21.41,0.0,5.0,,USDA_FDC_SR_LEGACY,23557,2018-04,True,
"Beef, ground, 97% lean meat / 3% fat, crumbles, cooked, pan-browned",,,MEAT,175.0,29.46,0.0,5.46,,USDA_FDC_SR_LEGACY,23481,2018-04,True,
"Beef, ground, 97% lean meat / 3% fat, loaf, cooked, baked",,,MEAT,154.0,27.58,0.0,4.06,,USDA_FDC_SR_LEGACY,23480,2018-04,True,
"Beef, ground, 97% lean meat / 3% fat, patty, cooked, broiled",,,MEAT,153.0,26.36,0.0,4.46,,USDA_FDC_SR_LEGACY,23478,2018-04,True,
"Beef, ground, 97% lean meat / 3% fat, raw",,,MEAT,121.0,21.98,0.0,3.0,,USDA_FDC_SR_LEGACY,23477,2018-04,True,
"Beef, ground, 97% lean meat /3% fat, patty, cooked, pan-broiled",,,MEAT,144.0,26.03,0.0,3.65,,USDA_FDC_SR_LEGACY,23479,2018-04,True,
"Beef, ground, patties, frozen, cooked, broiled",,,MEAT,295.0,23.05,0.0,21.83,,USDA_FDC_SR_LEGACY,13317,2018-04,True,
"Beef, ground, unspecified fat content, cooked",,,MEAT,240.0,25.07,0.62,14.53,,USDA_FDC_SR_LEGACY,23220,2018-04,True,
"Beef, loin, bottom sirloin butt, tri-tip roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",,,MEAT,182.0,26.75,0.0,8.34,,USDA_FDC_SR_LEGACY,13985,2018-04,True,
"Beef, loin, bottom sirloin butt, tri-tip steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",,,MEAT,265.0,29.97,0.0,15.18,,USDA_FDC_SR_LEGACY,23545,2018-04,True,
"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",,,MEAT,183.0,27.31,0.0,8.14,,USDA_FDC_SR_LEGACY,23345,2018-04,True,
"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",,,MEAT,149.0,21.67,0.0,6.93,,USDA_FDC_SR_LEGACY,23336,2018-04,True,
"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",,,MEAT,188.0,27.26,0.0,8.82,,USDA_FDC_SR_LEGACY,23346,2018-04,True,
"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",,,MEAT,153.0,21.5,0.0,7.4,,USDA_FDC_SR_LEGACY,23337,2018-04,True,
"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",,,MEAT,174.0,27.38,0.0,7.12,,USDA_FDC_SR_LEGACY,23347,2018-04,True,
"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",,,MEAT,144.0,21.91,0.0,6.21,,USDA_FDC_SR_LEGACY,23338,2018-04,True,
"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",,,MEAT,177.0,27.51,0.0,7.49,,USDA_FDC_SR_LEGACY,23375,2018-04,True,
"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",,,MEAT,139.0,21.94,0.0,5.74,,USDA_FDC_SR_LEGACY,23366,2018-04,True,
"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",,,MEAT,183.0,27.48,0.0,8.13,,USDA_FDC_SR_LEGACY,23376,2018-04,True,
"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",,,MEAT,143.0,21.78,0.0,6.16,,USDA_FDC_SR_LEGACY,23367,2018-04,True,
"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",,,MEAT,135.0,22.16,0.0,5.1,,USDA_FDC_SR_LEGACY,23368,2018-04,True,
"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",,,MEAT,176.0,27.7,0.0,6.36,,USDA_FDC_FOUNDATION,23377,2026-04-30,True,
"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",,,MEAT,211.0,30.5,0.0,8.91,,USDA_FDC_SR_LEGACY,13439,2018-04,True,
"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",,,MEAT,147.0,21.72,0.0,6.67,,USDA_FDC_SR_LEGACY,23342,2018-04,True,
"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",,,MEAT,217.0,30.21,0.0,9.71,,USDA_FDC_SR_LEGACY,13440,2018-04,True,
"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",,,MEAT,150.0,21.57,0.0,7.1,,USDA_FDC_SR_LEGACY,23343,2018-04,True,
"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",,,MEAT,202.0,30.93,0.0,7.7,,USDA_FDC_SR_LEGACY,13441,2018-04,True,
"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",,,MEAT,142.0,21.95,0.0,6.02,,USDA_FDC_SR_LEGACY,23344,2018-04,True,
"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",,,MEAT,198.0,30.7,0.0,8.32,,USDA_FDC_SR_LEGACY,13442,2018-04,True,
"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",,,MEAT,139.0,21.94,0.0,5.74,,USDA_FDC_SR_LEGACY,23372,2018-04,True,
"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",,,MEAT,211.0,30.45,0.0,9.03,,USDA_FDC_SR_LEGACY,13443,2018-04,True,
"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",,,MEAT,143.0,21.78,0.0,6.16,,USDA_FDC_SR_LEGACY,23373,2018-04,True,
"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",,,MEAT,198.0,31.09,0.0,7.25,,USDA_FDC_SR_LEGACY,13444,2018-04,True,
"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",,,MEAT,135.0,22.16,0.0,5.1,,USDA_FDC_SR_LEGACY,23374,2018-04,True,
"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",,,MEAT,223.0,28.57,0.0,11.15,,USDA_FDC_SR_LEGACY,13445,2018-04,True,
"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, raw",,,MEAT,163.0,22.43,0.0,8.17,,USDA_FDC_SR_LEGACY,23339,2018-04,True,
"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",,,MEAT,233.0,28.19,0.0,12.51,,USDA_FDC_SR_LEGACY,13446,2018-04,True,
"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, choice, raw",,,MEAT,171.0,22.19,0.0,9.16,,USDA_FDC_SR_LEGACY,23340,2018-04,True,
"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",,,MEAT,207.0,29.16,0.0,9.12,,USDA_FDC_SR_LEGACY,13447,2018-04,True,
"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, raw",,,MEAT,151.0,22.79,0.0,6.67,,USDA_FDC_SR_LEGACY,23341,2018-04,True,
"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",,,MEAT,202.0,29.53,0.0,8.41,,USDA_FDC_SR_LEGACY,13448,2018-04,True,
"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, raw",,,MEAT,143.0,23.07,0.0,5.67,,USDA_FDC_SR_LEGACY,23369,2018-04,True,
"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",,,MEAT,211.0,29.22,0.0,9.52,,USDA_FDC_SR_LEGACY,13449,2018-04,True,
"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, raw",,,MEAT,149.0,22.93,0.0,6.34,,USDA_FDC_SR_LEGACY,23370,2018-04,True,
"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, cooked, grilled",,,MEAT,189.0,29.99,0.0,6.74,,USDA_FDC_SR_LEGACY,13450,2018-04,True,
"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, raw",,,MEAT,135.0,23.3,0.0,4.66,,USDA_FDC_SR_LEGACY,23371,2018-04,True,
"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",,,MEAT,264.0,26.18,0.0,17.69,,USDA_FDC_SR_LEGACY,23391,2018-04,True,
"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",,,MEAT,199.0,21.29,0.0,12.68,,USDA_FDC_SR_LEGACY,23388,2018-04,True,
"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",,,MEAT,275.0,25.69,0.0,19.19,,USDA_FDC_SR_LEGACY,23389,2018-04,True,
"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,,MEAT,205.0,21.13,0.0,13.36,,USDA_FDC_SR_LEGACY,23395,2018-04,True,
"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",,,MEAT,247.0,26.92,0.0,15.44,,USDA_FDC_SR_LEGACY,23390,2018-04,True,
"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",,,MEAT,191.0,21.54,0.0,11.65,,USDA_FDC_SR_LEGACY,23387,2018-04,True,
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",,,MEAT,198.0,29.06,0.0,9.11,,USDA_FDC_SR_LEGACY,23394,2018-04,True,
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",,,MEAT,143.0,23.07,0.0,5.67,,USDA_FDC_SR_LEGACY,23386,2018-04,True,
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",,,MEAT,208.0,28.66,0.0,10.34,,USDA_FDC_SR_LEGACY,23392,2018-04,True,
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",,,MEAT,155.0,22.8,0.0,6.39,,USDA_FDC_FOUNDATION,23385,2026-04-30,True,
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",,,MEAT,184.0,29.67,0.0,7.26,,USDA_FDC_SR_LEGACY,23393,2018-04,True,
"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",,,MEAT,135.0,23.3,0.0,4.66,,USDA_FDC_SR_LEGACY,23384,2018-04,True,
"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",,,MEAT,264.0,26.44,0.0,16.78,,USDA_FDC_SR_LEGACY,13910,2018-04,True,
"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,,MEAT,237.0,19.32,0.0,17.1,,USDA_FDC_SR_LEGACY,13911,2018-04,True,
"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",,,MEAT,250.0,26.72,0.0,15.11,,USDA_FDC_SR_LEGACY,13914,2018-04,True,
"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, select, raw",,,MEAT,224.0,20.59,0.0,15.04,,USDA_FDC_SR_LEGACY,13913,2018-04,True,
"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",,,MEAT,242.0,26.0,0.8,15.0,,USDA_FDC_SR_LEGACY,23278,2018-04,True,
"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",,,MEAT,191.0,19.9,0.0,12.4,,USDA_FDC_SR_LEGACY,23281,2018-04,True,
"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",,,MEAT,238.0,26.3,1.1,14.3,,USDA_FDC_SR_LEGACY,23279,2018-04,True,
"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,,MEAT,199.0,19.7,0.0,13.4,,USDA_FDC_SR_LEGACY,23282,2018-04,True,
"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",,,MEAT,249.0,25.5,0.4,16.1,,USDA_FDC_SR_LEGACY,23280,2018-04,True,
"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, raw",,,MEAT,179.0,20.1,0.0,10.9,,USDA_FDC_SR_LEGACY,23283,2018-04,True,
"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",,,MEAT,181.0,28.26,0.73,7.23,,USDA_FDC_SR_LEGACY,23241,2018-04,True,
"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, all grades, raw",,,MEAT,134.0,21.38,0.0,5.36,,USDA_FDC_SR_LEGACY,23244,2018-04,True,
"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",,,MEAT,189.0,28.19,1.07,7.96,,USDA_FDC_SR_LEGACY,23242,2018-04,True,
"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, choice, raw",,,MEAT,138.0,21.34,0.0,5.82,,USDA_FDC_SR_LEGACY,23245,2018-04,True,
"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",,,MEAT,170.0,28.36,0.22,6.14,,USDA_FDC_SR_LEGACY,23243,2018-04,True,
"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, select, raw",,,MEAT,128.0,21.44,0.0,4.68,,USDA_FDC_SR_LEGACY,23246,2018-04,True,
"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",,,MEAT,171.0,30.58,0.0,5.37,,USDA_FDC_SR_LEGACY,23256,2018-04,True,
"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",,,MEAT,174.0,30.45,0.0,5.83,,USDA_FDC_SR_LEGACY,23257,2018-04,True,
"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",,,MEAT,165.0,30.78,0.0,4.68,,USDA_FDC_SR_LEGACY,23258,2018-04,True,
"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",,,MEAT,170.0,29.12,0.0,5.92,,USDA_FDC_SR_LEGACY,23259,2018-04,True,
"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",,,MEAT,173.0,28.97,0.0,6.37,,USDA_FDC_SR_LEGACY,23239,2018-04,True,
"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",,,MEAT,165.0,29.35,0.0,5.25,,USDA_FDC_SR_LEGACY,23260,2018-04,True,
"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",,,MEAT,128.0,23.04,0.0,3.98,,USDA_FDC_SR_LEGACY,23261,2018-04,True,
"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, choice, raw",,,MEAT,132.0,23.03,0.0,4.4,,USDA_FDC_SR_LEGACY,23240,2018-04,True,
"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw",,,MEAT,122.0,23.05,0.0,3.35,,USDA_FDC_SR_LEGACY,23262,2018-04,True,
"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",,,MEAT,245.0,29.36,0.0,14.2,,USDA_FDC_SR_LEGACY,23214,2018-04,True,
"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, raw",,,MEAT,187.0,20.38,0.0,11.71,,USDA_FDC_SR_LEGACY,23217,2018-04,True,
"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",,,MEAT,253.0,28.9,0.0,15.3,,USDA_FDC_SR_LEGACY,23215,2018-04,True,
"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw",,,MEAT,195.0,20.06,0.0,12.78,,USDA_FDC_SR_LEGACY,23218,2018-04,True,
"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",,,MEAT,233.0,30.06,0.0,12.54,,USDA_FDC_SR_LEGACY,23216,2018-04,True,
"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, select, raw",,,MEAT,174.0,20.87,0.0,10.11,,USDA_FDC_SR_LEGACY,23219,2018-04,True,
"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",,,MEAT,234.0,29.99,0.0,12.69,,USDA_FDC_SR_LEGACY,23162,2018-04,True,
"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, all grades, raw",,,MEAT,164.0,21.17,0.0,8.82,,USDA_FDC_SR_LEGACY,23163,2018-04,True,
"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",,,MEAT,242.0,29.56,0.0,13.72,,USDA_FDC_SR_LEGACY,23164,2018-04,True,
"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, choice, raw",,,MEAT,171.0,20.89,0.0,9.76,,USDA_FDC_SR_LEGACY,23165,2018-04,True,
"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, select, cooked, grilled",,,MEAT,223.0,30.64,0.0,11.16,,USDA_FDC_SR_LEGACY,23166,2018-04,True,
"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, select, raw",,,MEAT,153.0,21.61,0.0,7.41,,USDA_FDC_SR_LEGACY,23167,2018-04,True,
"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",,,MEAT,292.0,27.06,0.0,20.47,,USDA_FDC_SR_LEGACY,23221,2018-04,True,
"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, all grades, raw",,,MEAT,232.0,17.98,0.35,17.59,,USDA_FDC_SR_LEGACY,23224,2018-04,True,
"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",,,MEAT,300.0,26.46,0.0,21.62,,USDA_FDC_SR_LEGACY,23222,2018-04,True,
"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw",,,MEAT,238.0,17.69,0.35,18.44,,USDA_FDC_SR_LEGACY,23225,2018-04,True,
"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",,,MEAT,281.0,27.95,0.0,18.75,,USDA_FDC_SR_LEGACY,23223,2018-04,True,
"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, select, raw",,,MEAT,222.0,18.43,0.36,16.31,,USDA_FDC_SR_LEGACY,23226,2018-04,True,
"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",,,MEAT,282.0,27.68,0.0,19.01,,USDA_FDC_SR_LEGACY,23168,2018-04,True,
"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, all grades, raw",,,MEAT,206.0,18.74,0.19,14.53,,USDA_FDC_SR_LEGACY,23169,2018-04,True,
"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",,,MEAT,291.0,27.03,0.0,20.28,,USDA_FDC_SR_LEGACY,23170,2018-04,True,
"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, choice, raw",,,MEAT,212.0,18.47,0.17,15.26,,USDA_FDC_SR_LEGACY,23171,2018-04,True,
"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, select, cooked, grilled",,,MEAT,268.0,28.65,0.0,17.1,,USDA_FDC_SR_LEGACY,23172,2018-04,True,
"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, select, raw",,,MEAT,198.0,19.14,0.23,13.44,,USDA_FDC_SR_LEGACY,23173,2018-04,True,
"Beef, plate, inside skirt steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",,,MEAT,220.0,26.13,0.0,12.05,,USDA_FDC_SR_LEGACY,23540,2018-04,True,
